Location,Price,Rooms,Bathrooms,Car Parks,Furnishing,SizeType,SizeValue,Property Type Supergroup
KLCC,2005000.0,3.0,1.0,0.0,Partly Furnished,Built-up,894.0,Serviced Residence
Taman Tun Dr Ismail,880000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1400.0,Townhouse
Kepong,1790000.0,3.0,6.0,0.0,Unfurnished,Land area,0.0,Semi-detached House
Desa ParkCity,3890000.0,3.0,6.0,0.0,Fully Furnished,Land area,3041.0,Semi-detached House
Bukit Jalil,650000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1404.0,Condominium
Dutamas,1190000.0,2.0,3.0,1.0,Partly Furnished,Built-up,2012.0,Condominium
Cheras,369000.0,2.0,2.0,0.0,Unfurnished,Built-up,1367.0,Condominium
Salak Selatan,540000.0,3.0,2.0,0.0,Unfurnished,Land area,1690.0,Terrace/Link House
Damansara Heights,1290000.0,2.0,5.0,0.0,Partly Furnished,Built-up,1480.0,Serviced Residence
Cheras,450000.0,3.0,2.0,0.0,Unfurnished,Built-up,950.0,Serviced Residence
Puchong,335000.0,3.0,2.0,1.0,Partly Furnished,Built-up,829.0,Apartment
Mont Kiara,1300000.0,3.0,5.0,0.0,Partly Furnished,Built-up,2174.0,Condominium
Mont Kiara,778000.0,3.0,3.0,0.0,Partly Furnished,Built-up,2034.0,Condominium
Bangsar,1250000.0,3.0,3.0,0.0,Partly Furnished,Built-up,1862.0,Condominium
Bangsar,1250000.0,3.0,3.0,0.0,Partly Furnished,Built-up,1862.0,Condominium
Ampang,710550.0,3.0,2.0,0.0,Partly Furnished,Built-up,1572.0,Serviced Residence
Titiwangsa,558000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1056.0,Condominium
Titiwangsa,668888.0,2.0,2.0,1.0,Fully Furnished,Built-up,1274.0,Condominium
Pandan Indah,413888.0,3.0,2.0,1.0,Partly Furnished,Land area,1070.0,Townhouse
Cheras,520000.0,2.0,2.0,1.0,Unfurnished,Built-up,1307.0,Condominium
Cheras,540000.0,3.0,2.0,2.0,Fully Furnished,Built-up,1098.0,Condominium
Setapak,518000.0,2.0,2.0,2.0,Partly Furnished,Built-up,1059.0,Serviced Residence
Jalan Klang Lama (Old Klang Road),348000.0,3.0,2.0,0.0,Unfurnished,Land area,950.0,Serviced Residence
Keramat,700000.0,3.0,2.0,2.0,Unfurnished,Land area,1120.0,Condominium
KLCC,1600000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1227.0,Serviced Residence
KLCC,1550000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1432.0,Serviced Residence
KLCC,985000.0,3.0,1.0,1.0,Unfurnished,Built-up,1000.0,Serviced Residence
Sungai Besi,728000.0,3.0,4.0,2.0,Partly Furnished,Built-up,1950.0,Condominium
KLCC,2500000.0,2.0,5.0,2.0,Partly Furnished,Built-up,2960.0,Condominium
KLCC,2850000.0,3.0,4.0,2.0,Partly Furnished,Built-up,2343.0,Serviced Residence
Seputeh,860000.0,3.0,3.0,2.0,Partly Furnished,Built-up,1388.0,Serviced Residence
Bukit Bintang,1980000.0,2.0,4.0,2.0,Partly Furnished,Built-up,2111.0,Condominium
KLCC,860000.0,3.0,1.0,1.0,Fully Furnished,Built-up,753.0,Condominium
KLCC,1750000.0,2.0,4.0,2.0,Fully Furnished,Built-up,1905.0,Condominium
KLCC,1580000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1206.0,Serviced Residence
KLCC,900000.0,3.0,1.0,1.0,Fully Furnished,Built-up,753.0,Condominium
KLCC,1100000.0,3.0,2.0,0.0,Fully Furnished,Built-up,1410.0,Condominium
Mid Valley City,2250000.0,2.0,4.0,0.0,Fully Furnished,Built-up,1900.0,Condominium
KLCC,3100.0,3.0,2.0,1.0,Fully Furnished,Built-up,1400.0,Condominium
KLCC,3336000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1668.0,Serviced Residence
Bukit Jalil,900000.0,2.0,3.0,3.0,Partly Furnished,Built-up,1513.0,Condominium
Mont Kiara,1550000.0,2.0,4.0,2.0,Partly Furnished,Built-up,1496.0,Condominium
KLCC,1238000.0,3.0,2.0,1.0,Partly Furnished,Built-up,736.0,Condominium
Damansara Heights,4680000.0,3.0,4.0,0.0,Partly Furnished,Land area,3800.0,Semi-detached House
Jalan Klang Lama (Old Klang Road),1430000.0,2.0,4.0,0.0,Partly Furnished,Built-up,2638.0,Condominium
KLCC,1100000.0,3.0,2.0,1.0,Fully Furnished,Built-up,635.0,Serviced Residence
Mont Kiara,1900000.0,2.0,4.0,2.0,Fully Furnished,Built-up,2070.0,Condominium
Jalan Kuching,300000.0,3.0,2.0,1.0,Fully Furnished,Built-up,980.0,Apartment
KLCC,1000000.0,2.0,3.0,2.0,Fully Furnished,Built-up,1313.0,Serviced Residence
Cheras,560000.0,3.0,1.0,1.0,Partly Furnished,Built-up,821.0,Serviced Residence
Mont Kiara,1450000.0,2.0,4.0,2.0,Partly Furnished,Built-up,1496.0,Condominium
KLCC,1250000.0,2.0,3.0,2.0,Fully Furnished,Built-up,1378.0,Serviced Residence
Sentul,331600.0,2.0,1.0,1.0,Unfurnished,Land area,0.0,Serviced Residence
Bukit Tunku (Kenny Hills),4990000.0,3.0,6.0,4.0,Partly Furnished,Land area,4300.0,Semi-detached House
Cheras,368000.0,3.0,2.0,2.0,Unfurnished,Built-up,950.0,Serviced Residence
KLCC,2000000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1260.0,Serviced Residence
KLCC,2480000.0,3.0,1.0,2.0,Partly Furnished,Built-up,1023.0,Serviced Residence
Jalan Klang Lama (Old Klang Road),955000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1202.0,Serviced Residence
Titiwangsa,530000.0,3.0,2.0,1.0,Unfurnished,Built-up,850.0,Serviced Residence
Seputeh,2200000.0,2.0,5.0,2.0,Fully Furnished,Built-up,2928.0,Condominium
Desa ParkCity,2400000.0,2.0,5.0,3.0,Fully Furnished,Built-up,2800.0,Terrace/Link House
Desa ParkCity,1590000.0,3.0,3.0,2.0,Fully Furnished,Built-up,1900.0,Terrace/Link House
Desa ParkCity,2600000.0,2.0,5.0,4.0,Partly Furnished,Built-up,3649.0,Terrace/Link House
Desa ParkCity,2250000.0,2.0,4.0,2.0,Partly Furnished,Built-up,2400.0,Terrace/Link House
Damansara,980000.0,2.0,3.0,3.0,Partly Furnished,Land area,0.0,Terrace/Link House
Taman Tun Dr Ismail,1700000.0,2.0,3.0,2.0,Unfurnished,Built-up,1444.0,Serviced Residence
Sri Hartamas,860000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1230.0,Serviced Residence
Taman Tun Dr Ismail,4200000.0,2.0,6.0,3.0,Fully Furnished,Built-up,3832.0,Serviced Residence
Pantai,718000.0,3.0,2.0,1.0,Unknown,Built-up,1250.0,Condominium
Mont Kiara,1500000.0,2.0,3.0,2.0,Partly Furnished,Built-up,1496.0,Condominium
KLCC,1600000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1277.0,Condominium
KLCC,1800000.0,2.0,5.0,2.0,Fully Furnished,Built-up,2315.0,Condominium
KLCC,6900000.0,3.0,6.0,5.0,Partly Furnished,Built-up,6657.0,Condominium
Bukit Bintang,4040000.0,2.0,4.0,2.0,Partly Furnished,Built-up,2045.0,Serviced Residence
KLCC,1720000.0,2.0,6.0,7.0,Fully Furnished,Built-up,2315.0,Condominium
KLCC,4107200.0,3.0,4.0,1.0,Fully Furnished,Built-up,2416.0,Serviced Residence
KL Sentral,1400000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1087.0,Serviced Residence
KLCC,4500000.0,3.0,6.0,3.0,Fully Furnished,Built-up,3973.0,Condominium
KLCC,1700000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1277.0,Condominium
KLCC,4555500.0,2.0,5.0,3.0,Fully Furnished,Built-up,3800.0,Condominium
Bukit Bintang,1900000.0,2.0,3.0,2.0,Fully Furnished,Built-up,1840.0,Condominium
Bukit Bintang,4040000.0,2.0,4.0,2.0,Partly Furnished,Built-up,2045.0,Condominium
Mont Kiara,6400000.0,3.0,5.0,7.0,Partly Furnished,Built-up,8011.0,Condominium
Mont Kiara,1331655.0,2.0,4.0,3.0,Unfurnished,Built-up,2085.0,Condominium
Bukit Jalil,868000.0,3.0,4.0,2.0,Fully Furnished,Built-up,2300.0,Condominium
Bukit Jalil,1400000.0,3.0,3.0,0.0,Partly Furnished,Built-up,1500.0,Serviced Residence
Mont Kiara,989415.0,2.0,4.0,3.0,Partly Furnished,Built-up,1379.0,Condominium
Mont Kiara,1200000.0,2.0,2.0,1.0,Partly Furnished,Built-up,1600.0,Condominium
Bandar Tasik Selatan,738000.0,3.0,2.0,2.0,Partly Furnished,Land area,1242.0,Condominium
Kepong,538888.0,3.0,2.0,2.0,Partly Furnished,Land area,960.0,Condominium
Desa ParkCity,1380000.0,2.0,4.0,2.0,Partly Furnished,Built-up,2551.0,Townhouse
KLCC,1818500.0,3.0,4.0,0.0,Unfurnished,Built-up,2250.0,Condominium
Seputeh,3061800.0,3.0,6.0,0.0,Unfurnished,Land area,7524.0,Bungalow
Seputeh,1000000.0,3.0,4.0,0.0,Unfurnished,Land area,1754.0,Terrace/Link House
Sentul,195000.0,2.0,2.0,0.0,Partly Furnished,Built-up,700.0,Flat
Mont Kiara,1150000.0,2.0,3.0,2.0,Partly Furnished,Built-up,1787.0,Condominium
Mont Kiara,1400000.0,2.0,3.0,1.0,Partly Furnished,Built-up,2000.0,Condominium
Cheras,4500000.0,3.0,8.0,0.0,Unfurnished,Land area,15780.0,Bungalow
Taman Tun Dr Ismail,1680000.0,3.0,3.0,0.0,Partly Furnished,Land area,1733.0,Terrace/Link House
Taman Tun Dr Ismail,3000000.0,3.0,2.0,0.0,Partly Furnished,Land area,5735.0,Terrace/Link House
Jalan Klang Lama (Old Klang Road),718000.0,3.0,1.0,0.0,Unfurnished,Built-up,909.0,Serviced Residence
Jalan Klang Lama (Old Klang Road),580000.0,3.0,2.0,0.0,Unfurnished,Built-up,858.0,Serviced Residence
Cheras,440000.0,3.0,2.0,1.0,Unfurnished,Built-up,1100.0,Condominium
Bangsar,1150000.0,3.0,2.0,0.0,Fully Furnished,Built-up,1033.0,Condominium
Bukit Jalil,1250000.0,2.0,3.0,0.0,Unfurnished,Built-up,2150.0,Condominium
Mont Kiara,1850000.0,2.0,3.0,2.0,Unfurnished,Built-up,2243.0,Condominium
Pantai,470000.0,3.0,2.0,1.0,Unfurnished,Built-up,1001.0,Condominium
Ampang,2400000.0,3.0,5.0,0.0,Unfurnished,Built-up,4880.0,Townhouse
Mont Kiara,1840000.0,2.0,5.0,3.0,Partly Furnished,Built-up,2691.0,Condominium
Jalan Ipoh,486000.0,3.0,2.0,2.0,Unfurnished,Built-up,978.0,Condominium
KLCC,1818500.0,2.0,5.0,0.0,Unfurnished,Built-up,2250.0,Condominium
Bukit Jalil,1200000.0,3.0,2.0,2.0,Fully Furnished,Built-up,1521.0,Serviced Residence
Taman Desa,488000.0,3.0,2.0,1.0,Partly Furnished,Built-up,715.0,Serviced Residence
Sri Hartamas,400000.0,3.0,1.0,0.0,Fully Furnished,Built-up,500.0,Serviced Residence
Bangsar South,740000.0,3.0,2.0,1.0,Unfurnished,Built-up,815.0,Serviced Residence
Sri Hartamas,400000.0,3.0,1.0,0.0,Fully Furnished,Built-up,500.0,Serviced Residence
Bangsar South,835000.0,3.0,2.0,1.0,Unfurnished,Built-up,990.0,Serviced Residence
Bandar Tasik Selatan,680000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1242.0,Condominium
Sentul,650000.0,3.0,2.0,2.0,Fully Furnished,Built-up,1115.0,Condominium
Sentul,650000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1050.0,Condominium
Damansara,2200000.0,4.0,6.0,0.0,Partly Furnished,Land area,0.0,Semi-detached House
Desa ParkCity,920000.0,1.0,1.0,2.0,Partly Furnished,Built-up,969.0,Condominium
Kepong,880000.0,3.0,4.0,2.0,Partly Furnished,Land area,0.0,Terrace/Link House
Mont Kiara,3500000.0,2.0,6.0,3.0,Partly Furnished,Built-up,3632.0,Condominium
Seputeh,1000000.0,3.0,6.0,0.0,Unfurnished,Land area,1754.0,Terrace/Link House
Bangsar,2800000.0,2.0,5.0,0.0,Partly Furnished,Built-up,3350.0,Condominium
Bukit Jalil,1330000.0,3.0,6.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Jalan Klang Lama (Old Klang Road),525000.0,3.0,2.0,1.0,Unknown,Built-up,797.0,Serviced Residence
Jalan Klang Lama (Old Klang Road),500000.0,3.0,3.0,2.0,Unfurnished,Built-up,1250.0,Condominium
Bukit Jalil,1280000.0,3.0,4.0,0.0,Partly Furnished,Built-up,3083.0,Terrace/Link House
KLCC,500000.0,3.0,1.0,0.0,Fully Furnished,Built-up,493.0,Serviced Residence
KL Eco City,860000.0,3.0,1.0,1.0,Partly Furnished,Built-up,657.0,Condominium
KL Eco City,840000.0,3.0,1.0,1.0,Fully Furnished,Built-up,657.0,Condominium
Taman Desa,630000.0,3.0,2.0,1.0,Partly Furnished,Built-up,935.0,Serviced Residence
Sentul,180000.0,3.0,2.0,0.0,Partly Furnished,Built-up,700.0,Flat
Cheras,688000.0,3.0,3.0,2.0,Fully Furnished,Land area,0.0,Terrace/Link House
Mont Kiara,1200000.0,3.0,2.0,2.0,Unfurnished,Built-up,1200.0,Condominium
Setapak,528000.0,2.0,2.0,1.0,Fully Furnished,Built-up,999.0,Condominium
Pandan Indah,825000.0,3.0,2.0,0.0,Partly Furnished,Land area,2597.0,Terrace/Link House
Batu Caves,180000.0,3.0,2.0,1.0,Partly Furnished,Built-up,700.0,Apartment
Setapak,525000.0,3.0,1.0,1.0,Fully Furnished,Built-up,753.0,Condominium
Wangsa Maju,428000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1000.0,Apartment
Taman Melawati,1880000.0,3.0,6.0,2.0,Partly Furnished,Land area,3600.0,Semi-detached House
Jalan Kuching,295000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1024.0,Condominium
Jalan Ipoh,425000.0,3.0,1.0,2.0,Fully Furnished,Built-up,698.0,Condominium
Kepong,1750000.0,3.0,3.0,3.0,Partly Furnished,Land area,0.0,Terrace/Link House
Kepong,1180000.0,3.0,2.0,4.0,Unfurnished,Land area,0.0,Terrace/Link House
Bukit Jalil,910000.0,3.0,4.0,0.0,Unfurnished,Land area,0.0,Terrace/Link House
Mont Kiara,1300000.0,2.0,3.0,0.0,Unknown,Built-up,2174.0,Condominium
City Centre,1350000.0,3.0,2.0,1.0,Unfurnished,Built-up,1464.0,Condominium
Ampang,710550.0,2.0,3.0,0.0,Unknown,Built-up,1571.0,Serviced Residence
Mont Kiara,542700.0,3.0,1.0,0.0,Unknown,Built-up,678.0,Serviced Residence
Kepong,450000.0,3.0,2.0,1.0,Unfurnished,Built-up,930.0,Condominium
Bandar Menjalara,428000.0,3.0,2.0,1.0,Unfurnished,Built-up,1076.0,Condominium
Kepong,550000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1200.0,Terrace/Link House
Jalan Klang Lama (Old Klang Road),860000.0,2.0,3.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Cheras,1680000.0,2.0,5.0,2.0,Unfurnished,Land area,0.0,Semi-detached House
Cheras,2200000.0,4.0,7.0,0.0,Unfurnished,Land area,0.0,Semi-detached House
Mont Kiara,3400000.0,3.0,5.0,3.0,Fully Furnished,Built-up,3720.0,Condominium
Cheras,800000.0,3.0,2.0,1.0,Partly Furnished,Built-up,800.0,Serviced Residence
Cheras,788000.0,3.0,2.0,1.0,Partly Furnished,Built-up,803.0,Serviced Residence
Cheras,790000.0,3.0,2.0,1.0,Partly Furnished,Built-up,814.0,Serviced Residence
Cheras,1223000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1223.0,Serviced Residence
Cheras,1125000.0,3.0,2.0,2.0,Fully Furnished,Built-up,1125.0,Serviced Residence
Cheras,788000.0,3.0,2.0,1.0,Partly Furnished,Built-up,803.0,Serviced Residence
Cheras,768000.0,3.0,2.0,1.0,Partly Furnished,Built-up,800.0,Serviced Residence
Cheras,1200000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1125.0,Serviced Residence
Cheras,1115000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1125.0,Serviced Residence
Kuchai Lama,185000.0,3.0,2.0,0.0,Unfurnished,Built-up,900.0,Flat
Bukit Tunku (Kenny Hills),1580000.0,2.0,3.0,1.0,Fully Furnished,Built-up,2000.0,Condominium
Cheras,800000.0,3.0,2.0,1.0,Partly Furnished,Built-up,800.0,Serviced Residence
Cheras,730000.0,3.0,2.0,1.0,Partly Furnished,Built-up,800.0,Serviced Residence
Cheras,790000.0,3.0,2.0,1.0,Partly Furnished,Built-up,814.0,Serviced Residence
Cheras,1450000.0,3.0,4.0,2.0,Partly Furnished,Built-up,1556.0,Serviced Residence
Cheras,814000.0,3.0,2.0,1.0,Partly Furnished,Built-up,814.0,Serviced Residence
Cheras,800000.0,3.0,2.0,1.0,Partly Furnished,Built-up,803.0,Serviced Residence
Cheras,1300000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1223.0,Serviced Residence
Cheras,1150000.0,3.0,4.0,0.0,Partly Furnished,Land area,0.0,Semi-detached House
Desa Petaling,292000.0,3.0,2.0,0.0,Unfurnished,Built-up,855.0,Apartment
Taman Tun Dr Ismail,8500000.0,3.0,6.0,4.0,Unfurnished,Land area,5940.0,Bungalow
Sungai Besi,1150000.0,3.0,5.0,0.0,Partly Furnished,Built-up,3000.0,Terrace/Link House
Kepong,430000.0,3.0,3.0,2.0,Unfurnished,Built-up,1076.0,Condominium
Cheras,1430000.0,3.0,5.0,0.0,Partly Furnished,Land area,4000.0,Semi-detached House
Sungai Besi,1050000.0,2.0,4.0,0.0,Partly Furnished,Built-up,2500.0,Terrace/Link House
Bukit Bintang,730000.0,3.0,1.0,0.0,Fully Furnished,Built-up,675.0,Serviced Residence
Segambut,324000.0,3.0,2.0,0.0,Unknown,Land area,592.0,Terrace/Link House
KLCC,1180000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1050.0,Condominium
Cheras,500000.0,3.0,2.0,2.0,Fully Furnished,Built-up,1066.0,Condominium
Taman Desa,525000.0,3.0,2.0,2.0,Unfurnished,Built-up,1250.0,Condominium
Bukit Bintang,350000.0,3.0,2.0,1.0,Unfurnished,Built-up,988.0,Apartment
KL City,420000.0,3.0,2.0,1.0,Unfurnished,Built-up,850.0,Condominium
KL City,398000.0,3.0,1.0,1.0,Fully Furnished,Built-up,420.0,Serviced Residence
KLCC,1180000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1099.0,Condominium
Ampang Hilir,468000.0,3.0,1.0,1.0,Fully Furnished,Built-up,692.0,Condominium
Bukit Bintang,1100000.0,3.0,2.0,0.0,Fully Furnished,Built-up,1020.0,Serviced Residence
Cheras,420000.0,3.0,2.0,1.0,Unfurnished,Built-up,1115.0,Apartment
Bukit Bintang,698000.0,3.0,1.0,0.0,Fully Furnished,Built-up,672.0,Serviced Residence
Wangsa Maju,671770.0,2.0,2.0,0.0,Unknown,Built-up,1518.0,Condominium
Bukit Jalil,1330000.0,3.0,6.0,3.0,Partly Furnished,Land area,0.0,Terrace/Link House
Sri Petaling,430000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1129.0,Condominium
Bukit Jalil,1800000.0,3.0,4.0,3.0,Partly Furnished,Land area,0.0,Terrace/Link House
Jalan Klang Lama (Old Klang Road),550000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1340.0,Condominium
Jalan Klang Lama (Old Klang Road),405000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1000.0,Condominium
Taman Desa,418000.0,3.0,2.0,1.0,Fully Furnished,Built-up,938.0,Condominium
Wangsa Maju,2300000.0,3.0,5.0,0.0,Fully Furnished,Built-up,4000.0,Condominium
Wangsa Maju,530000.0,2.0,3.0,2.0,Partly Furnished,Built-up,1250.0,Condominium
Wangsa Maju,760000.0,2.0,3.0,2.0,Partly Furnished,Built-up,2200.0,Condominium
KLCC,1750000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1396.0,Serviced Residence
Bangsar,6600000.0,4.0,5.0,10.0,Partly Furnished,Land area,11108.0,Bungalow
Mont Kiara,880000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1208.0,Condominium
Mont Kiara,5300000.0,3.0,6.0,7.0,Partly Furnished,Built-up,5615.0,Condominium
Mont Kiara,2700000.0,2.0,4.0,5.0,Partly Furnished,Built-up,3000.0,Condominium
Mont Kiara,830000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1240.0,Condominium
Mont Kiara,1680000.0,2.0,2.0,2.0,Fully Furnished,Built-up,1778.0,Condominium
Mont Kiara,778000.0,2.0,3.0,0.0,Unknown,Built-up,2034.0,Condominium
Seputeh,2350000.0,2.0,4.0,2.0,Fully Furnished,Built-up,2906.0,Condominium
Bangsar South,690000.0,3.0,2.0,1.0,Partly Furnished,Built-up,815.0,Serviced Residence
Bukit Jalil,1050000.0,2.0,3.0,2.0,Partly Furnished,Built-up,1440.0,Condominium
Bangsar South,530000.0,1.0,2.0,1.0,Partly Furnished,Built-up,615.0,Serviced Residence
Bangsar South,680000.0,3.0,2.0,1.0,Partly Furnished,Built-up,823.0,Serviced Residence
Jalan Klang Lama (Old Klang Road),510000.0,3.0,1.0,1.0,Partly Furnished,Built-up,730.0,Condominium
KLCC,1800000.0,2.0,5.0,1.0,Unfurnished,Built-up,2208.0,Serviced Residence
Bukit Jalil,718000.0,2.0,2.0,3.0,Fully Furnished,Land area,1212.0,Condominium
Bukit Jalil,678000.0,3.0,2.0,0.0,Partly Furnished,Land area,1212.0,Condominium
Wangsa Maju,4500000.0,3.0,8.0,6.0,Unfurnished,Land area,9000.0,Bungalow
Setapak,5000000.0,3.0,7.0,0.0,Fully Furnished,Land area,6700.0,Bungalow
Setapak,5000000.0,3.0,7.0,0.0,Fully Furnished,Land area,6700.0,Bungalow
Setapak,980000.0,2.0,3.0,2.0,Unfurnished,Built-up,1610.0,Condominium
Setapak,790000.0,3.0,3.0,2.0,Unfurnished,Built-up,1441.0,Condominium
Setapak,780000.0,3.0,3.0,2.0,Unfurnished,Built-up,1368.0,Condominium
Bukit Bintang,1080000.0,2.0,4.0,2.0,Fully Furnished,Built-up,1507.0,Serviced Residence
Bukit Bintang,1080000.0,2.0,4.0,2.0,Fully Furnished,Built-up,1507.0,Serviced Residence
Setapak,930000.0,2.0,3.0,2.0,Unfurnished,Built-up,1610.0,Condominium
Setapak,858000.0,2.0,4.0,2.0,Unfurnished,Built-up,1477.0,Condominium
Setapak,860000.0,2.0,4.0,2.0,Unfurnished,Built-up,1433.0,Condominium
Setapak,826000.0,3.0,3.0,2.0,Unfurnished,Built-up,1441.0,Condominium
Mont Kiara,795000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1148.0,Serviced Residence
Salak Selatan,540000.0,3.0,2.0,0.0,Unfurnished,Land area,1690.0,Terrace/Link House
Cheras,4500000.0,3.0,7.0,0.0,Unfurnished,Land area,15780.0,Bungalow
KLCC,1600000.0,2.0,4.0,0.0,Unfurnished,Land area,2013.0,Condominium
Jalan Kuching,600000.0,3.0,2.0,1.0,Partly Furnished,Built-up,975.0,Condominium
Mont Kiara,1300000.0,2.0,5.0,0.0,Unfurnished,Land area,2174.0,Condominium
Mont Kiara,1150000.0,2.0,3.0,2.0,Partly Furnished,Built-up,1787.0,Condominium
Mont Kiara,1800000.0,2.0,4.0,0.0,Fully Furnished,Built-up,2939.0,Condominium
Bukit Tunku (Kenny Hills),12000000.0,3.0,7.0,0.0,Partly Furnished,Land area,28600.0,Bungalow
KLCC,2506500.0,3.0,2.0,0.0,Partly Furnished,Built-up,1087.0,Serviced Residence
Sri Hartamas,3200000.0,2.0,4.0,0.0,Fully Furnished,Land area,3455.0,Semi-detached House
Mont Kiara,3800000.0,3.0,6.0,0.0,Partly Furnished,Built-up,4424.0,Condominium
Jalan Klang Lama (Old Klang Road),630000.0,3.0,4.0,2.0,Partly Furnished,Built-up,1488.0,Condominium
Mont Kiara,2990000.0,2.0,4.0,0.0,Partly Furnished,Built-up,3316.0,Condominium
Sri Hartamas,3490000.0,3.0,6.0,3.0,Fully Furnished,Built-up,3983.0,Condominium
Mont Kiara,2790000.0,2.0,4.0,0.0,Fully Furnished,Built-up,3500.0,Condominium
Mont Kiara,1590000.0,2.0,3.0,0.0,Fully Furnished,Built-up,1873.0,Condominium
Mont Kiara,2790000.0,2.0,4.0,0.0,Fully Furnished,Built-up,3500.0,Condominium
KLCC,2210000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1464.0,Condominium
KLCC,2260000.0,3.0,3.0,0.0,Fully Furnished,Built-up,1518.0,Condominium
Bangsar,4389500.0,2.0,5.0,0.0,Partly Furnished,Built-up,3658.0,Condominium
Mont Kiara,4400000.0,4.0,6.0,0.0,Partly Furnished,Built-up,4450.0,Semi-detached House
Mont Kiara,1035000.0,2.0,4.0,0.0,Unfurnished,Land area,1991.0,Condominium
Ampang,2700000.0,3.0,5.0,0.0,Unfurnished,Land area,7500.0,Bungalow
Taman Yarl,4000000.0,3.0,6.0,6.0,Partly Furnished,Land area,9440.0,Bungalow
Taman Desa,399000.0,3.0,2.0,1.0,Fully Furnished,Built-up,938.0,Condominium
Taman Melawati,2800000.0,4.0,6.0,6.0,Partly Furnished,Land area,4620.0,Terrace/Link House
Segambut,324000.0,2.0,3.0,0.0,Unfurnished,Land area,592.0,Terrace/Link House
Cheras,420000.0,3.0,2.0,1.0,Unfurnished,Built-up,1026.0,Condominium
Cheras,350000.0,3.0,2.0,1.0,Unfurnished,Built-up,823.0,Apartment
Mont Kiara,542700.0,3.0,1.0,0.0,Unfurnished,Built-up,678.0,Serviced Residence
Cheras,648000.0,3.0,2.0,2.0,Unfurnished,Land area,962.0,Condominium
Cheras,461000.0,3.0,1.0,1.0,Unfurnished,Built-up,810.0,Serviced Residence
Cheras,1650000.0,3.0,4.0,4.0,Unfurnished,Land area,2540.0,Semi-detached House
Wangsa Maju,888000.0,2.0,3.0,2.0,Partly Furnished,Built-up,1596.0,Condominium
Bangsar,1650000.0,3.0,3.0,2.0,Partly Furnished,Built-up,1700.0,Terrace/Link House
Mont Kiara,498150.0,3.0,2.0,0.0,Partly Furnished,Built-up,1010.0,Serviced Residence
Bukit Tunku (Kenny Hills),17000000.0,3.0,6.0,0.0,Partly Furnished,Land area,27000.0,Bungalow
Damansara Heights,1915000.0,3.0,8.0,0.0,Unfurnished,Built-up,4884.0,Bungalow
Jalan Kuching,298000.0,3.0,2.0,1.0,Partly Furnished,Built-up,896.0,Condominium
Mont Kiara,2200000.0,2.0,5.0,3.0,Fully Furnished,Built-up,3800.0,Condominium
Mont Kiara,2500000.0,3.0,5.0,3.0,Partly Furnished,Built-up,4000.0,Condominium
Bangsar,8000000.0,3.0,8.0,4.0,Partly Furnished,Land area,12130.0,Bungalow
Mont Kiara,778000.0,3.0,3.0,0.0,Unfurnished,Built-up,2034.0,Condominium
Cheras,1000000.0,2.0,4.0,2.0,Partly Furnished,Built-up,1608.0,Condominium
Cheras,379000.0,3.0,2.0,1.0,Unfurnished,Built-up,650.0,Serviced Residence
Ampang,710550.0,3.0,2.0,0.0,Unfurnished,Built-up,1572.0,Serviced Residence
Desa Petaling,300000.0,2.0,2.0,0.0,Fully Furnished,Built-up,830.0,Flat
Mont Kiara,1300000.0,2.0,5.0,0.0,Unfurnished,Built-up,2174.0,Condominium
KL Eco City,1804280.0,3.0,2.0,0.0,Unfurnished,Built-up,1647.0,Condominium
